Date,Precio_Inicio,Alto,Bajo,Precio_Cierre,Volumen
2022-12-20,3.704632043838501,3.704632043838501,3.704632043838501,3.704632043838501,3188
2022-12-21,3.6958115100860596,3.6958115100860596,3.6958115100860596,3.6958115100860596,886
2022-12-22,3.616426467895508,3.616426467895508,3.616426467895508,3.616426467895508,117
2022-12-23,3.5282208919525146,3.5282208919525146,3.5282208919525146,3.5282208919525146,5009
2022-12-26,3.704632043838501,3.704632043838501,3.704632043838501,3.704632043838501,1186
2022-12-27,3.792837619781494,3.792837619781494,3.792837619781494,3.792837619781494,5193
2022-12-28,4.277967929840088,4.277967929840088,4.277967929840088,4.277967929840088,1313
2022-12-29,4.577866554260254,4.577866554260254,4.577866554260254,4.577866554260254,666
2022-12-30,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,3989
2023-01-02,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,2017
2023-01-03,6.1655659675598145,6.1655659675598145,6.1655659675598145,6.1655659675598145,2079
2023-01-04,6.156745910644531,6.156745910644531,6.156745910644531,6.156745910644531,687
2023-01-05,6.156745910644531,6.156745910644531,6.156745910644531,6.156745910644531,0
2023-01-06,5.292331695556641,5.292331695556641,5.292331695556641,5.292331695556641,1680
2023-01-10,5.336434364318848,5.336434364318848,5.336434364318848,5.336434364318848,1535
2023-01-11,4.983612060546875,4.983612060546875,4.983612060546875,4.983612060546875,5288
2023-01-12,5.204125881195068,5.204125881195068,5.204125881195068,5.204125881195068,6717
2023-01-13,5.512845516204834,5.512845516204834,5.512845516204834,5.512845516204834,4212
2023-01-16,5.301152229309082,5.301152229309082,5.301152229309082,5.301152229309082,104871
2023-01-17,5.539307117462158,5.539307117462158,5.539307117462158,5.539307117462158,3392
2023-01-18,5.539307117462158,5.539307117462158,5.539307117462158,5.539307117462158,1763
2023-01-19,5.539307117462158,5.539307117462158,5.539307117462158,5.539307117462158,15776
2023-01-20,5.556948184967041,5.556948184967041,5.556948184967041,5.556948184967041,5864
2023-01-23,5.636332988739014,5.636332988739014,5.636332988739014,5.636332988739014,3273
2023-01-24,5.715717792510986,5.715717792510986,5.715717792510986,5.715717792510986,3446
2023-01-25,6.439002990722656,6.439002990722656,6.439002990722656,6.439002990722656,8042
2023-01-26,7.012339115142822,7.012339115142822,7.012339115142822,7.012339115142822,2082
2023-01-27,7.003518581390381,7.003518581390381,7.003518581390381,7.003518581390381,31163
2023-01-30,6.835927963256836,6.835927963256836,6.835927963256836,6.835927963256836,3792
2023-01-31,6.80064582824707,6.80064582824707,6.80064582824707,6.80064582824707,1235
2023-02-01,6.80064582824707,6.80064582824707,6.80064582824707,6.80064582824707,0
2023-02-02,6.80064582824707,6.80064582824707,6.80064582824707,6.80064582824707,0
2023-02-03,6.80064582824707,6.80064582824707,6.80064582824707,6.80064582824707,0
2023-02-06,6.5272088050842285,6.5272088050842285,6.5272088050842285,6.5272088050842285,713
2023-02-07,6.386079788208008,6.386079788208008,6.386079788208008,6.386079788208008,3758
2023-02-08,6.377259731292725,6.377259731292725,6.377259731292725,6.377259731292725,1272
2023-02-09,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,7151
2023-02-10,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,1039
2023-02-13,6.086181640625,6.086181640625,6.086181640625,6.086181640625,4915
2023-02-14,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,7891
2023-02-15,5.997976303100586,5.997976303100586,5.997976303100586,5.997976303100586,114021
2023-02-16,6.086181640625,6.086181640625,6.086181640625,6.086181640625,7812
2023-02-17,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,1831
2023-02-22,6.306695461273193,6.306695461273193,6.306695461273193,6.306695461273193,3773
2023-02-23,6.262592315673828,6.262592315673828,6.262592315673828,6.262592315673828,5450
2023-02-24,6.253771781921387,6.253771781921387,6.253771781921387,6.253771781921387,410
2023-02-27,6.483105659484863,6.483105659484863,6.483105659484863,6.483105659484863,3377
2023-02-28,6.350797653198242,6.350797653198242,6.350797653198242,6.350797653198242,749
2023-03-01,6.350797653198242,6.350797653198242,6.350797653198242,6.350797653198242,840
2023-03-02,6.253771781921387,6.253771781921387,6.253771781921387,6.253771781921387,1446
2023-03-03,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,619
2023-03-06,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,4798
2023-03-07,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,389
2023-03-08,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,252
2023-03-09,6.174386978149414,6.174386978149414,6.174386978149414,6.174386978149414,1582
2023-03-10,6.5272088050842285,6.5272088050842285,6.5272088050842285,6.5272088050842285,2887
2023-03-13,7.321058750152588,7.321058750152588,7.321058750152588,7.321058750152588,7171
