Date,Precio_Inicio,Alto,Bajo,Precio_Cierre,Volumen
2025-11-04,79.0,79.0,60.0,79.0,12000
2025-11-05,79.0,75.0,65.5,75.0,8985
2025-11-06,75.0,70.0,65.0,69.0,5107
2025-11-07,69.0,65.0,55.209999084472656,63.0,2000
2025-11-10,63.0,70.0,50.45000076293945,59.9900016784668,5020
2025-11-11,59.9900016784668,59.9900016784668,48.040000915527344,52.900001525878906,2899
2025-11-12,52.900001525878906,55.0,43.040000915527344,43.040000915527344,425
2025-11-13,41.0,50.0,41.0,41.0,2500
2025-11-14,41.0,49.0,43.04999923706055,48.939998626708984,2886
2025-11-17,48.939998626708984,54.97999954223633,50.0099983215332,53.939998626708984,1120
2025-11-18,53.939998626708984,53.93000030517578,44.0,49.9900016784668,80
2025-11-19,48.0,54.5,40.0099983215332,48.0,204
2025-11-20,48.0,49.0,43.0,48.0,1007
2025-11-21,48.0,54.97999954223633,43.02000045776367,44.0,1085
2025-11-25,44.0,52.0,40.0,44.779998779296875,4446
2025-11-26,44.779998779296875,49.97999954223633,40.0,45.88999938964844,8405
2025-11-27,45.88999938964844,51.0,40.0,44.47999954223633,1000
2025-11-28,44.47999954223633,50.0,40.02000045776367,43.95000076293945,1117
2025-12-01,44.0,47.0,40.0099983215332,44.0,240
2025-12-02,44.0,46.5,35.22999954223633,42.0,9275
2025-12-03,42.0,46.9900016784668,34.0099983215332,41.0,5000
2025-12-04,41.0,42.97999954223633,32.810001373291016,40.0,603
2025-12-05,40.0,40.20000076293945,38.0,40.0,603
2025-12-09,40.0,40.0,33.0,39.0,50000
2025-12-10,39.0,38.970001220703125,33.5,35.0,3750
2025-12-11,35.0,43.0,36.0,38.95000076293945,2487
2025-12-12,38.95000076293945,40.9900016784668,38.900001525878906,39.88999938964844,2985
2025-12-15,39.88999938964844,42.0,33.0099983215332,39.0,1324
2025-12-16,39.0,39.849998474121094,36.02000045776367,39.0,1487
2025-12-17,39.0,38.9900016784668,38.0,38.439998626708984,2407
